sku_id,week_start,demand_units,revenue,avg_unit_price,avg_discount_pct,promo_days,holiday_days,category,subcategory,launch_date,unit_cost,list_price,demand_class,base_daily_demand,lead_time_days,warehouse_id,week_of_year,month,quarter,time_index,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_mean_4,rolling_std_4
SKU_046,2025-09-01,285,698426.7,2450.62,0.0,0,0,Lighting,Ceiling Light,2023-08-04,1163.47,2450.62,Fast,49.835,3,WH_001,36,9,3,87,420.0,448.0,379.0,482.0,423.0,372.0,421.75,30.836936726378486
SKU_047,2025-09-01,276,351127.2,1272.2,0.0,0,0,Decor,Cushion,2023-03-21,791.1,1272.2,Fast,41.05,9,WH_001,36,9,3,87,315.0,346.0,355.0,321.0,307.0,306.0,343.75,19.92276754536556
SKU_048,2025-09-01,289,658168.6,2277.4,0.0,0,0,Decor,Cushion,2023-08-02,1455.12,2277.4,Fast,35.547,7,WH_001,36,9,3,87,223.0,236.0,380.0,308.0,314.0,207.0,284.0,71.67054253085196
SKU_049,2025-09-01,187,271355.7,1451.1,0.0,0,0,Lighting,Floor Lamp,2023-06-30,811.29,1451.1,Fast,30.195,10,WH_001,36,9,3,87,256.0,233.0,322.0,242.0,199.0,216.0,248.25,58.08255618800995
SKU_050,2025-09-01,29,201365.27,6943.63,0.0,0,0,Furniture,Table,2023-11-28,3926.86,6943.63,Slow,3.668,4,WH_001,36,9,3,87,19.0,32.0,28.0,53.0,41.0,26.0,27.25,5.7373048260195025
SKU_051,2025-09-01,130,290561.7,2235.09,0.0,0,0,Furniture,Chair,2023-08-05,1137.12,2235.09,Medium,15.001,10,WH_001,36,9,3,87,87.0,126.0,123.0,125.0,114.0,130.0,116.0,19.442222095223578
SKU_052,2025-09-01,31,26990.15,870.65,0.0,0,0,Furniture,Sofa,2023-07-11,444.82,870.65,Slow,4.51,6,WH_001,36,9,3,87,46.0,45.0,33.0,37.0,52.0,27.0,42.5,6.350852961085883
SKU_053,2025-09-01,130,125205.6,963.12,0.0,0,0,Lighting,Ceiling Light,2023-05-10,603.07,963.12,Medium,19.934,7,WH_001,36,9,3,87,132.0,151.0,178.0,144.0,179.0,121.0,162.5,25.852143689321622
SKU_054,2025-09-01,116,167479.63999999998,1443.7899999999997,0.0,0,0,Lighting,Floor Lamp,2023-06-22,790.3,1443.79,Medium,15.334,7,WH_001,36,9,3,87,112.0,136.0,173.0,144.0,142.0,102.0,144.25,26.285293733695784
SKU_055,2025-09-01,189,393286.32,2080.88,0.0,0,0,Lighting,Table Lamp,2023-01-30,1219.35,2080.88,Medium,23.069,8,WH_001,36,9,3,87,161.0,206.0,178.0,203.0,199.0,165.0,188.0,22.464787260659
SKU_056,2025-09-01,171,185449.5,1084.5,0.0,0,0,Lighting,Ceiling Light,2023-08-14,521.95,1084.5,Medium,22.236,6,WH_001,36,9,3,87,171.0,192.0,178.0,200.0,180.0,154.0,186.75,15.521490478258416
SKU_057,2025-09-01,257,713007.95,2774.35,0.0,0,0,Kitchen,Cookware,2023-09-21,1498.75,2774.35,Fast,26.945,6,WH_001,36,9,3,87,183.0,237.0,213.0,243.0,216.0,194.0,225.0,35.66510900025403
SKU_058,2025-09-01,39,128953.89,3306.5099999999998,0.0,0,0,Kitchen,Cookware,2023-07-26,2252.62,3306.51,Medium,8.25,9,WH_001,36,9,3,87,83.0,70.0,65.0,75.0,69.0,53.0,76.75,11.146748404803985
SKU_059,2025-09-01,37,161614.52,4367.96,0.0,0,0,Furniture,Sofa,2023-11-19,2395.95,4367.96,Slow,5.605,6,WH_001,36,9,3,87,36.0,50.0,71.0,54.0,51.0,39.0,49.5,15.459624833740305
SKU_060,2025-09-01,99,859349.7,8680.3,0.0,0,0,Furniture,Desk,2023-03-26,5559.38,8680.3,Medium,13.286,8,WH_001,36,9,3,87,93.0,111.0,115.0,109.0,124.0,100.0,117.25,23.837994882120444
SKU_061,2025-09-01,67,99406.56,1483.68,0.0,0,0,Lighting,Ceiling Light,2023-10-17,878.0,1483.68,Medium,8.182,6,WH_001,36,9,3,87,61.0,57.0,71.0,58.0,72.0,60.0,65.0,7.118052168020861
SKU_062,2025-09-01,399,459117.32999999996,1150.67,0.0,0,0,Kitchen,Cookware,2023-01-17,778.48,1150.67,Fast,59.62,7,WH_001,36,9,3,87,430.0,491.0,543.0,523.0,612.0,364.0,470.0,58.554817621325334
SKU_063,2025-09-01,34,145824.98,4288.97,0.0,0,0,Kitchen,Appliance,2023-08-11,2022.74,4288.97,Slow,4.689,9,WH_001,36,9,3,87,42.0,44.0,41.0,29.0,50.0,45.0,39.5,5.80229839517641
SKU_064,2025-09-01,77,163929.92,2128.96,0.0,0,0,Lighting,LED Light,2023-09-12,1479.46,2128.96,Medium,10.561,3,WH_001,36,9,3,87,81.0,83.0,100.0,105.0,89.0,62.0,90.5,9.882644720249038
SKU_065,2025-09-01,22,53135.5,2415.25,0.0,0,0,Kitchen,Cookware,2023-07-07,1469.3,2415.25,Slow,3.752,8,WH_001,36,9,3,87,33.0,23.0,35.0,28.0,27.0,21.0,32.75,7.135591542869219
SKU_066,2025-09-01,47,50737.439999999995,1079.52,0.0,0,0,Kitchen,Blender,2023-02-24,674.99,1079.52,Slow,7.062,7,WH_001,36,9,3,87,40.0,64.0,47.0,68.0,66.0,50.0,57.0,16.71326818229556
SKU_067,2025-09-01,79,120606.93,1526.67,0.0,0,0,Kitchen,Storage,2023-08-21,909.4,1526.67,Medium,8.988,9,WH_001,36,9,3,87,75.0,79.0,66.0,87.0,88.0,66.0,74.0,5.597618541248891
SKU_068,2025-09-01,188,434633.44,2311.88,0.0,0,0,Decor,Vase,2023-04-25,1355.44,2311.88,Medium,21.067,9,WH_001,36,9,3,87,131.0,166.0,176.0,151.0,176.0,136.0,163.75,22.80898945591405
SKU_069,2025-09-01,176,259476.8,1474.3,0.0,0,0,Furniture,Table,2023-08-30,861.99,1474.3,Medium,22.455,9,WH_001,36,9,3,87,149.0,152.0,202.0,173.0,211.0,152.0,179.25,33.579507639828996
SKU_070,2025-09-01,179,180811.47999999998,1010.12,0.0,0,0,Kitchen,Storage,2023-05-17,502.97,1010.12,Medium,23.595,7,WH_001,36,9,3,87,188.0,204.0,228.0,196.0,198.0,182.0,209.0,17.088007490635032
SKU_071,2025-09-01,18,58164.66,3231.37,0.0,0,0,Furniture,Sofa,2023-01-28,1845.16,3231.37,Slow,2.149,5,WH_001,36,9,3,87,23.0,16.0,18.0,27.0,18.0,17.0,18.75,2.9860788111948184
SKU_072,2025-09-01,30,21066.9,702.2300000000001,0.0,0,0,Decor,Vase,2023-10-31,436.17,702.23,Slow,3.668,8,WH_001,36,9,3,87,27.0,24.0,30.0,36.0,32.0,33.0,28.0,3.162277660168374
SKU_073,2025-09-01,119,83202.42,699.18,0.0,0,0,Storage,Drawer,2023-03-30,485.16,699.18,Medium,16.118,6,WH_001,36,9,3,87,134.0,122.0,132.0,132.0,140.0,123.0,136.75,15.734781006843825
SKU_074,2025-09-01,201,170624.88,848.88,0.0,0,0,Decor,Cushion,2023-12-05,549.86,848.88,Medium,22.736,3,WH_001,36,9,3,87,158.0,190.0,184.0,210.0,221.0,128.0,193.5,35.18996068956787
SKU_075,2025-09-01,170,142420.9,837.7699999999999,0.0,0,0,Furniture,Table,2023-01-13,599.71,837.77,Medium,19.12,3,WH_001,36,9,3,87,135.0,164.0,170.0,165.0,122.0,129.0,155.75,15.326991442115027
SKU_076,2025-09-01,111,652728.84,5880.44,0.0,0,0,Decor,Vase,2023-12-31,2711.21,5880.44,Medium,13.89,3,WH_001,36,9,3,87,116.0,129.0,89.0,124.0,130.0,98.0,116.5,19.60442127004349
SKU_077,2025-09-01,172,235082.72,1366.76,0.0,0,0,Decor,Decor Piece,2023-07-16,975.92,1366.76,Medium,24.754,4,WH_001,36,9,3,87,201.0,207.0,190.0,209.0,217.0,146.0,202.0,8.83176086632788
SKU_078,2025-09-01,39,48228.57,1236.6299999999999,0.0,0,0,Lighting,Floor Lamp,2023-06-18,865.23,1236.63,Slow,5.333,9,WH_001,36,9,3,87,43.0,37.0,57.0,57.0,27.0,28.0,49.25,11.026483271348734
SKU_079,2025-09-01,29,85711.23999999999,2955.56,0.0,0,0,Kitchen,Appliance,2023-12-15,1417.21,2955.56,Slow,4.236,10,WH_001,36,9,3,87,29.0,35.0,39.0,30.0,31.0,18.0,35.75,4.991659710623975
SKU_080,2025-09-01,186,132701.7,713.45,0.0,0,0,Lighting,Ceiling Light,2023-04-06,475.33,713.45,Medium,22.713,8,WH_001,36,9,3,87,160.0,117.0,233.0,212.0,222.0,169.0,189.75,62.071866950065754
SKU_081,2025-09-01,41,86351.74,2106.14,0.0,0,0,Lighting,Table Lamp,2023-02-22,950.32,2106.14,Slow,5.731,10,WH_001,36,9,3,87,54.0,47.0,47.0,47.0,54.0,45.0,51.25,5.057996968497834
SKU_082,2025-09-01,16,19251.52,1203.22,0.0,0,0,Decor,Cushion,2023-04-21,759.64,1203.22,Slow,4.408,10,WH_001,36,9,3,87,44.0,31.0,38.0,38.0,29.0,29.0,38.25,5.439056290693573
SKU_083,2025-09-01,312,285548.64,915.22,0.0,0,0,Lighting,LED Light,2023-02-24,485.72,915.22,Fast,37.181,8,WH_001,36,9,3,87,288.0,322.0,297.0,304.0,248.0,241.0,313.75,26.98610753702727
SKU_084,2025-09-01,174,255960.96000000002,1471.0399999999997,0.0,0,0,Furniture,Sofa,2023-02-19,695.66,1471.04,Medium,23.071,3,WH_001,36,9,3,87,169.0,186.0,235.0,236.0,249.0,172.0,201.25,29.443448620476975
SKU_085,2025-09-01,134,339188.83999999997,2531.2599999999998,0.0,0,0,Furniture,Sofa,2023-01-02,1341.61,2531.26,Medium,21.726,8,WH_001,36,9,3,87,190.0,194.0,181.0,198.0,192.0,147.0,186.0,7.164728420068196
SKU_086,2025-09-01,171,280660.59,1641.2899999999997,0.0,0,0,Furniture,Table,2023-02-23,1002.35,1641.29,Medium,24.959,8,WH_001,36,9,3,87,193.0,225.0,244.0,206.0,178.0,162.0,213.75,25.18432051892605
SKU_087,2025-09-01,336,673004.64,2002.99,0.0,0,0,Lighting,Floor Lamp,2023-11-13,1098.94,2002.99,Fast,42.392,2,WH_001,36,9,3,87,310.0,343.0,300.0,454.0,376.0,266.0,344.5,56.72448031200168
SKU_088,2025-09-01,30,79099.2,2636.64,0.0,0,0,Kitchen,Cookware,2023-01-15,1430.88,2636.64,Slow,4.72,7,WH_001,36,9,3,87,41.0,39.0,34.0,37.0,43.0,25.0,38.25,2.986078811194811
SKU_089,2025-09-01,384,560014.08,1458.3700000000001,0.0,0,0,Furniture,Sofa,2023-06-18,768.31,1458.37,Fast,51.319,5,WH_001,36,9,3,87,435.0,415.0,393.0,453.0,475.0,329.0,434.5,43.82921400162228
SKU_090,2025-09-01,196,116422.04000000001,593.99,0.0,0,0,Kitchen,Appliance,2023-09-12,386.35,593.99,Medium,23.454,6,WH_001,36,9,3,87,219.0,157.0,208.0,207.0,235.0,185.0,201.25,30.048571790796757
SKU_091,2025-09-01,98,293801.06,2997.97,0.0,0,0,Furniture,Desk,2023-10-05,1610.13,2997.97,Medium,13.09,3,WH_001,36,9,3,87,98.0,91.0,99.0,116.0,138.0,90.0,103.5,15.416441439796229
SKU_092,2025-09-01,167,1414416.52,8469.56,0.0,0,0,Lighting,Table Lamp,2023-06-02,4813.79,8469.56,Medium,21.464,9,WH_001,36,9,3,87,134.0,161.0,180.0,152.0,179.0,148.0,170.75,31.191612120354836
SKU_093,2025-09-01,332,897153.64,2702.27,0.0,0,0,Kitchen,Blender,2023-03-10,1874.54,2702.27,Fast,48.611,4,WH_001,36,9,3,87,379.0,341.0,422.0,428.0,413.0,343.0,410.75,68.6652507944642
SKU_094,2025-09-01,79,104148.86,1318.34,0.0,0,0,Decor,Decor Piece,2023-07-30,933.31,1318.34,Medium,9.732,7,WH_001,36,9,3,87,71.0,78.0,68.0,80.0,102.0,67.0,75.75,8.015609770940717
SKU_095,2025-09-01,71,156744.57,2207.67,0.0,0,0,Decor,Decor Piece,2023-01-16,1054.85,2207.67,Medium,8.609,4,WH_001,36,9,3,87,91.0,87.0,80.0,70.0,66.0,63.0,79.25,14.244882121894403
SKU_096,2025-09-01,34,13543.56,398.34,0.0,0,0,Kitchen,Cookware,2023-09-27,212.87,398.34,Slow,4.731,6,WH_001,36,9,3,87,34.0,36.0,31.0,33.0,37.0,31.0,35.25,3.7749172176353705
SKU_097,2025-09-01,33,50653.35,1534.95,0.0,0,0,Decor,Decor Piece,2023-12-10,980.08,1534.95,Slow,4.307,6,WH_001,36,9,3,87,40.0,44.0,52.0,45.0,40.0,26.0,45.0,5.033222956847159
SKU_098,2025-09-01,119,307958.91000000003,2587.89,0.0,0,0,Furniture,Chair,2023-11-07,1242.86,2587.89,Medium,15.082,2,WH_001,36,9,3,87,101.0,119.0,116.0,132.0,126.0,99.0,122.25,21.960191255997746
SKU_099,2025-09-01,41,37658.5,918.5,0.0,0,0,Furniture,Table,2023-07-07,495.93,918.5,Slow,5.049,5,WH_001,36,9,3,87,36.0,34.0,49.0,45.0,50.0,42.0,39.25,6.701989754294369
SKU_100,2025-09-01,288,412660.80000000005,1432.85,0.0,0,0,Storage,Cabinet,2023-10-10,738.59,1432.85,Fast,34.112,4,WH_001,36,9,3,87,261.0,296.0,267.0,352.0,308.0,228.0,280.0,18.636880997992538
SKU_101,2025-09-01,92,62599.56,680.43,0.0,0,0,Storage,Organizer,2023-09-03,477.12,680.43,Medium,11.88,6,WH_001,36,9,3,87,74.0,64.0,117.0,104.0,141.0,81.0,102.25,41.459819906346276
SKU_102,2025-09-01,65,56513.6,869.4399999999999,0.0,0,0,Lighting,Table Lamp,2023-05-26,423.69,869.44,Medium,10.558,2,WH_001,36,9,3,87,80.0,94.0,85.0,92.0,88.0,73.0,86.25,5.795112883571253
SKU_103,2025-09-01,28,60387.6,2156.7,0.0,0,0,Decor,Decor Piece,2023-12-21,1034.94,2156.7,Slow,3.13,8,WH_001,36,9,3,87,25.0,28.0,24.0,29.0,31.0,18.0,25.5,1.7320508075688754
SKU_104,2025-09-01,149,514331.61,3451.89,0.0,0,0,Storage,Organizer,2023-04-26,1557.77,3451.89,Medium,18.033,9,WH_001,36,9,3,87,129.0,144.0,147.0,158.0,116.0,113.0,154.0,29.086079144497983
SKU_105,2025-09-01,76,250526.4,3296.4,0.0,0,0,Lighting,LED Light,2023-03-25,2244.79,3296.4,Medium,10.767,4,WH_001,36,9,3,87,91.0,96.0,80.0,103.0,90.0,95.0,94.25,12.446552400832399
SKU_106,2025-09-01,134,198562.54,1481.81,0.0,0,0,Lighting,Floor Lamp,2023-02-04,811.46,1481.81,Medium,18.258,10,WH_001,36,9,3,87,142.0,151.0,162.0,166.0,157.0,150.0,153.5,8.962886439832475
SKU_107,2025-09-01,166,164222.14,989.29,0.0,0,0,Kitchen,Cookware,2023-05-27,502.97,989.29,Medium,21.587,6,WH_001,36,9,3,87,141.0,160.0,209.0,184.0,212.0,135.0,180.5,35.51994744740856
SKU_108,2025-09-01,15,43678.05,2911.87,0.0,0,0,Decor,Vase,2023-04-08,1325.31,2911.87,Slow,2.179,5,WH_001,36,9,3,87,21.0,13.0,22.0,15.0,24.0,13.0,19.75,4.573474244670752
SKU_109,2025-09-01,136,170530.40000000002,1253.9,0.0,0,0,Furniture,Table,2023-04-07,671.63,1253.9,Medium,20.038,3,WH_001,36,9,3,87,138.0,139.0,175.0,191.0,173.0,136.0,164.25,32.159757461772
SKU_110,2025-09-01,24,103932.96,4330.54,0.0,0,0,Storage,Drawer,2023-05-02,2150.96,4330.54,Slow,2.862,8,WH_001,36,9,3,87,25.0,23.0,17.0,23.0,14.0,14.0,22.25,3.5939764421413054
SKU_111,2025-09-01,181,338842.86,1872.06,0.0,0,0,Kitchen,Appliance,2023-12-26,1344.39,1872.06,Fast,25.14,7,WH_001,36,9,3,87,185.0,201.0,190.0,195.0,241.0,259.0,200.5,18.266545011760314
SKU_112,2025-09-01,398,721749.12,1813.44,0.0,0,0,Furniture,Sofa,2023-08-03,1120.5,1813.44,Fast,55.813,6,WH_001,36,9,3,87,458.0,447.0,519.0,472.0,609.0,368.0,497.0,54.75399528801528
SKU_113,2025-09-01,38,62003.46000000001,1631.67,0.0,0,0,Decor,Wall Art,2023-09-16,1026.61,1631.67,Slow,5.567,10,WH_001,36,9,3,87,43.0,45.0,41.0,47.0,55.0,34.0,45.0,4.320493798938578
SKU_114,2025-09-01,86,142934.58000000002,1662.03,0.0,0,0,Kitchen,Appliance,2023-02-26,861.75,1662.03,Medium,11.932,9,WH_001,36,9,3,87,86.0,124.0,106.0,104.0,79.0,86.0,103.0,16.206994374857622
SKU_115,2025-09-01,90,93533.4,1039.26,0.0,0,0,Furniture,Desk,2023-04-29,671.32,1039.26,Medium,14.735,8,WH_001,36,9,3,87,91.0,116.0,143.0,137.0,112.0,100.0,123.25,24.98499549729797
SKU_116,2025-09-01,250,412937.5,1651.75,0.0,0,0,Storage,Organizer,2023-01-29,748.85,1651.75,Fast,39.675,6,WH_001,36,9,3,87,289.0,357.0,318.0,364.0,353.0,255.0,319.75,28.04014978561996
SKU_117,2025-09-01,120,148360.8,1236.34,0.0,0,0,Lighting,LED Light,2023-11-28,853.33,1236.34,Medium,14.935,7,WH_001,36,9,3,87,135.0,128.0,102.0,106.0,110.0,117.0,127.75,18.69714773256429
SKU_118,2025-09-01,66,139227.66,2109.51,0.0,0,0,Lighting,Floor Lamp,2023-09-27,1062.93,2109.51,Slow,7.769,3,WH_001,36,9,3,87,62.0,55.0,66.0,75.0,59.0,55.0,64.5,8.346656017032622
SKU_119,2025-09-01,134,113326.48000000001,845.72,0.0,0,0,Kitchen,Storage,2023-02-15,467.13,845.72,Medium,20.469,5,WH_001,36,9,3,87,107.0,169.0,193.0,184.0,186.0,157.0,165.25,40.384609279608824
SKU_120,2025-09-01,176,697493.28,3963.03,0.0,0,0,Kitchen,Storage,2023-01-20,1895.31,3963.03,Medium,21.31,7,WH_001,36,9,3,87,166.0,209.0,193.0,161.0,190.0,127.0,188.5,17.823205847059803
SKU_121,2025-09-01,411,577960.53,1406.23,0.0,0,0,Kitchen,Storage,2023-11-26,710.41,1406.23,Fast,52.933,5,WH_001,36,9,3,87,337.0,412.0,370.0,439.0,502.0,358.0,397.75,58.24302533351101
SKU_122,2025-09-01,263,380534.7,1446.9,0.0,0,0,Kitchen,Storage,2023-03-14,997.85,1446.9,Fast,38.2,8,WH_001,36,9,3,87,279.0,354.0,326.0,333.0,267.0,263.0,316.0,31.801467471381404
SKU_123,2025-09-01,112,219526.72,1960.06,0.0,0,0,Furniture,Sofa,2023-06-03,1098.55,1960.06,Medium,18.349,2,WH_001,36,9,3,87,130.0,152.0,148.0,160.0,177.0,127.0,153.75,22.92560431773461
SKU_124,2025-09-01,61,86788.36,1422.76,0.0,0,0,Decor,Cushion,2023-08-31,791.63,1422.76,Medium,11.345,5,WH_001,36,9,3,87,68.0,78.0,84.0,103.0,92.0,81.0,88.5,24.56962894849385
SKU_125,2025-09-01,52,94454.88,1816.44,0.0,0,0,Furniture,Chair,2023-08-31,1285.72,1816.44,Slow,6.107,8,WH_001,36,9,3,87,39.0,62.0,41.0,36.0,53.0,49.0,47.75,10.436314802968841
SKU_126,2025-09-01,184,129699.76,704.89,0.0,0,0,Kitchen,Cookware,2023-08-29,355.66,704.89,Medium,22.978,4,WH_001,36,9,3,87,180.0,200.0,209.0,181.0,210.0,177.0,203.75,19.155068954891984
SKU_127,2025-09-01,128,96293.12,752.29,0.0,0,0,Decor,Vase,2023-09-29,347.71,752.29,Medium,15.963,2,WH_001,36,9,3,87,100.0,142.0,149.0,160.0,182.0,91.0,139.0,27.72483844257107
SKU_128,2025-09-01,98,282460.5,2882.25,0.0,0,0,Furniture,Table,2023-02-13,1493.46,2882.25,Medium,16.424,2,WH_001,36,9,3,87,106.0,143.0,183.0,126.0,151.0,105.0,145.25,31.542299641381057
SKU_129,2025-09-01,187,291566.66000000003,1559.18,0.0,0,0,Furniture,Desk,2023-02-06,1116.11,1559.18,Medium,22.904,7,WH_001,36,9,3,87,132.0,182.0,209.0,219.0,169.0,173.0,184.25,37.56217068629908
SKU_130,2025-09-01,26,21847.8,840.3,0.0,0,0,Kitchen,Appliance,2023-01-23,503.58,840.3,Slow,2.827,4,WH_001,36,9,3,87,25.0,21.0,24.0,25.0,30.0,20.0,23.0,1.825741858350555
SKU_131,2025-09-01,291,103028.55,354.05,0.0,0,0,Furniture,Table,2023-06-18,175.12,354.05,Fast,46.586,2,WH_001,36,9,3,87,324.0,395.0,375.0,389.0,382.0,387.0,376.75,38.439346161626325
SKU_132,2025-09-01,349,512974.16000000003,1469.84,0.0,0,0,Storage,Cabinet,2023-06-24,778.91,1469.84,Fast,45.448,8,WH_001,36,9,3,87,341.0,356.0,426.0,384.0,433.0,296.0,386.5,44.320800233449496
SKU_133,2025-09-01,149,98846.6,663.4,0.0,0,0,Kitchen,Cookware,2023-03-26,335.57,663.4,Medium,20.92,7,WH_001,36,9,3,87,167.0,135.0,182.0,206.0,192.0,136.0,171.5,28.24299323136036
SKU_134,2025-09-01,192,1318798.08,6868.74,0.0,0,0,Decor,Decor Piece,2023-08-14,4660.78,6868.74,Fast,28.514,4,WH_001,36,9,3,87,201.0,198.0,216.0,238.0,254.0,175.0,223.5,37.828560638755484
SKU_135,2025-09-01,115,126986.45,1104.23,0.0,0,0,Kitchen,Cookware,2023-10-04,708.66,1104.23,Medium,15.648,3,WH_001,36,9,3,87,153.0,115.0,125.0,166.0,153.0,107.0,135.25,18.191115047370438
SKU_136,2025-09-01,95,434962.25,4578.55,0.0,0,0,Furniture,Desk,2023-09-02,2259.69,4578.55,Medium,12.223,4,WH_001,36,9,3,87,100.0,101.0,107.0,120.0,109.0,78.0,107.0,9.201449161228174
SKU_137,2025-09-01,370,379076.1,1024.53,0.0,0,0,Storage,Cabinet,2023-06-27,596.75,1024.53,Fast,52.208,6,WH_001,36,9,3,87,409.0,439.0,411.0,503.0,442.0,382.0,426.75,19.704060495238053
SKU_138,2025-09-01,79,186084.5,2355.5,0.0,0,0,Kitchen,Storage,2023-08-23,1665.59,2355.5,Medium,10.24,3,WH_001,36,9,3,87,66.0,128.0,84.0,109.0,103.0,64.0,95.75,26.762847382145278
SKU_139,2025-09-01,253,971289.77,3839.09,0.0,0,0,Lighting,Floor Lamp,2023-06-13,1942.9,3839.09,Fast,30.725,3,WH_001,36,9,3,87,238.0,287.0,261.0,280.0,270.0,200.0,270.75,26.58790451815759
SKU_140,2025-09-01,61,202319.31,3316.71,0.0,0,0,Furniture,Table,2024-01-01,2037.11,3316.71,Slow,7.501,4,WH_001,36,9,3,87,50.0,52.0,70.0,63.0,73.0,56.0,60.75,11.295279249904945
SKU_141,2025-09-01,126,494856.18,3927.43,0.0,0,0,Kitchen,Storage,2023-10-25,2815.67,3927.43,Medium,17.042,3,WH_001,36,9,3,87,121.0,130.0,162.0,161.0,155.0,131.0,145.5,23.558437978779494
SKU_142,2025-09-01,75,22500.0,300.0,0.0,0,0,Kitchen,Appliance,2023-03-05,162.65,300.0,Medium,10.599,10,WH_001,36,9,3,87,78.0,87.0,74.0,93.0,125.0,74.0,81.75,6.849574196011524
SKU_143,2025-09-01,141,159761.46,1133.06,0.0,0,0,Storage,Organizer,2023-05-19,739.58,1133.06,Medium,21.506,7,WH_001,36,9,3,87,198.0,151.0,178.0,160.0,216.0,150.0,179.0,20.379728490177033
SKU_144,2025-09-01,321,1652751.96,5148.76,0.0,0,0,Kitchen,Appliance,2023-09-19,2320.15,5148.76,Fast,40.33,7,WH_001,36,9,3,87,290.0,264.0,341.0,331.0,331.0,285.0,329.75,70.50472797385055
SKU_145,2025-09-01,72,53376.48,741.34,0.0,0,0,Kitchen,Blender,2023-07-18,359.43,741.34,Medium,9.055,5,WH_001,36,9,3,87,60.0,73.0,79.0,89.0,86.0,53.0,73.0,9.201449161228176
SKU_146,2025-09-01,162,272153.52,1679.9600000000003,0.0,0,0,Decor,Wall Art,2023-05-10,1085.37,1679.96,Medium,23.671,4,WH_001,36,9,3,87,163.0,198.0,156.0,150.0,242.0,165.0,192.0,43.41274774379833
SKU_147,2025-09-01,162,597899.88,3690.7400000000002,0.0,0,0,Decor,Wall Art,2023-07-13,2607.57,3690.74,Medium,18.195,6,WH_001,36,9,3,87,139.0,127.0,156.0,134.0,146.0,113.0,141.25,11.954775893619543
SKU_148,2025-09-01,180,376119.0,2089.55,0.0,0,0,Kitchen,Blender,2023-06-02,1193.97,2089.55,Medium,22.382,2,WH_001,36,9,3,87,164.0,189.0,174.0,252.0,189.0,154.0,184.25,20.006249023742587
SKU_149,2025-09-01,169,377231.66,2232.14,0.0,0,0,Kitchen,Blender,2023-06-22,1402.23,2232.14,Medium,24.861,3,WH_001,36,9,3,87,228.0,191.0,174.0,257.0,222.0,171.0,209.0,31.968734726291554
SKU_150,2025-09-01,134,630904.1599999999,4708.24,0.0,0,0,Furniture,Table,2023-08-11,2832.91,4708.24,Medium,20.555,5,WH_001,36,9,3,87,135.0,196.0,164.0,241.0,178.0,123.0,169.25,26.323310328806798
SKU_151,2025-09-01,165,488904.9,2963.06,0.0,0,0,Storage,Cabinet,2023-08-01,1851.05,2963.06,Medium,23.42,5,WH_001,36,9,3,87,156.0,176.0,185.0,238.0,216.0,149.0,169.0,13.8323292808309
SKU_152,2025-09-01,79,108617.1,1374.9,0.0,0,0,Storage,Cabinet,2023-03-06,866.49,1374.9,Medium,10.139,2,WH_001,36,9,3,87,69.0,80.0,76.0,88.0,95.0,70.0,80.75,12.365947867699699
SKU_153,2025-09-01,46,64895.88,1410.78,0.0,0,0,Furniture,Desk,2023-09-04,710.2,1410.78,Medium,8.336,3,WH_001,36,9,3,87,45.0,74.0,74.0,73.0,82.0,56.0,69.5,17.136705245369267
SKU_154,2025-09-01,37,22712.08,613.84,0.0,0,0,Kitchen,Appliance,2023-10-31,321.83,613.84,Slow,6.007,3,WH_001,36,9,3,87,44.0,44.0,44.0,48.0,60.0,47.0,49.25,10.500000000000002
SKU_155,2025-09-01,160,231369.6,1446.06,0.0,0,0,Furniture,Desk,2023-02-03,729.8,1446.06,Medium,19.471,10,WH_001,36,9,3,87,138.0,127.0,164.0,191.0,169.0,130.0,143.5,15.545631755148028
SKU_156,2025-09-01,382,174692.41999999998,457.31,0.0,0,0,Lighting,Ceiling Light,2023-04-04,283.02,457.31,Fast,46.352,4,WH_001,36,9,3,87,330.0,371.0,404.0,359.0,440.0,333.0,387.25,48.45186614913128
SKU_157,2025-09-01,258,916297.3200000001,3551.54,0.0,0,0,Decor,Vase,2023-04-26,1620.47,3551.54,Fast,38.989,6,WH_001,36,9,3,87,280.0,309.0,313.0,335.0,313.0,273.0,323.25,47.50000000000002
SKU_158,2025-09-01,106,190627.22,1798.3700000000001,0.0,0,0,Lighting,Floor Lamp,2023-10-29,1223.93,1798.37,Medium,15.547,10,WH_001,36,9,3,87,117.0,118.0,110.0,101.0,124.0,80.0,123.25,16.879474715365614
SKU_159,2025-09-01,127,122897.9,967.7,0.0,0,0,Lighting,Floor Lamp,2023-05-16,522.76,967.7,Medium,16.327,9,WH_001,36,9,3,87,128.0,116.0,136.0,158.0,139.0,123.0,134.5,17.69180601295414
SKU_160,2025-09-01,387,491141.7,1269.1,0.0,0,0,Lighting,Table Lamp,2023-01-25,826.37,1269.1,Fast,54.516,10,WH_001,36,9,3,87,394.0,448.0,435.0,396.0,350.0,357.0,440.5,37.54552791833768
SKU_161,2025-09-01,112,176556.8,1576.4,0.0,0,0,Furniture,Sofa,2023-07-19,811.63,1576.4,Medium,16.17,7,WH_001,36,9,3,87,123.0,139.0,133.0,167.0,156.0,129.0,136.75,12.120918557051139
